Total Loss
Epoch, Initial Loss, PDE Loss, Total Loss, L2 Error
69, 4078.99951171875, 0.002795879263430834, 244.7427520751953, 0.4286697506904602
70, 4021.67041015625, 0.0030361406970769167, 241.30325317382812, 0.4267357587814331
71, 3964.998046875, 0.003285154001787305, 237.9031524658203, 0.4250389039516449
72, 3908.9765625, 0.0035427932161837816, 234.54212951660156, 0.4235790967941284
73, 3853.599853515625, 0.0038089321460574865, 231.2198028564453, 0.4223555624485016
74, 3798.86279296875, 0.0040834322571754456, 227.93585205078125, 0.42136719822883606
75, 3744.759765625, 0.0043661752715706825, 224.68994140625, 0.42061251401901245
76, 3691.2841796875, 0.004657029174268246, 221.48170471191406, 0.4200897812843323
77, 3638.431396484375, 0.004955868702381849, 218.3108367919922, 0.41979676485061646
78, 3586.1953125, 0.005262566264718771, 215.17697143554688, 0.4197307229042053
79, 3534.570556640625, 0.005576996598392725, 212.07980346679688, 0.41988882422447205
80, 3483.55126953125, 0.005899031646549702, 209.01898193359375, 0.42026785016059875
81, 3433.13330078125, 0.006228550337255001, 205.9942169189453, 0.420864075422287
82, 3383.309814453125, 0.006565426010638475, 203.00514221191406, 0.4216737449169159
83, 3334.076171875, 0.006909532938152552, 200.05148315429688, 0.4226926565170288
84, 3285.4267578125, 0.007260748650878668, 197.1328582763672, 0.42391639947891235
85, 3237.356201171875, 0.0076189422979950905, 194.2489776611328, 0.4253402054309845
86, 3189.859375, 0.007983999326825142, 191.3995361328125, 0.42695939540863037
87, 3142.931640625, 0.008355781435966492, 188.58425903320312, 0.4287688434123993
88, 3096.56689453125, 0.00873417966067791, 185.802734375, 0.43076327443122864
89, 3050.76123046875, 0.009119060821831226, 183.05479431152344, 0.4329373240470886
90, 3005.508056640625, 0.009510301984846592, 180.33998107910156, 0.43528538942337036
91, 2960.803955078125, 0.009907776489853859, 177.65814208984375, 0.43780192732810974
92, 2916.642333984375, 0.010311370715498924, 175.00885009765625, 0.440481036901474
93, 2873.01904296875, 0.010720951482653618, 172.39186096191406, 0.4433169662952423
94, 2829.9287109375, 0.011136403307318687, 169.80685424804688, 0.44630393385887146
95, 2787.367431640625, 0.011557597666978836, 167.2535858154297, 0.44943591952323914
96, 2745.32958984375, 0.011984413489699364, 164.73175048828125, 0.4527072012424469
97, 2703.810791015625, 0.01241672970354557, 162.24105834960938, 0.45611196756362915
98, 2662.805908203125, 0.012854424305260181, 159.7812042236328, 0.4596443176269531
99, 2622.31005859375, 0.01329737063497305, 157.3518829345703, 0.4632987082004547
100, 2582.318359375, 0.013745451346039772, 154.95285034179688, 0.46706944704055786
101, 2542.82666015625, 0.014198534190654755, 152.58380126953125, 0.470951110124588
102, 2503.830322265625, 0.014656501822173595, 150.24447631835938, 0.47493836283683777
103, 2465.32421875, 0.015119231306016445, 147.9345703125, 0.47902584075927734
104, 2427.304443359375, 0.01558658480644226, 145.65383911132812, 0.4832085371017456
105, 2389.76513671875, 0.01605844870209694, 143.40196228027344, 0.4874812662601471
106, 2352.703369140625, 0.016534674912691116, 141.17874145507812, 0.49183928966522217
107, 2316.11376953125, 0.017015162855386734, 138.9838409423828, 0.49627774953842163
108, 2279.991455078125, 0.017499757930636406, 136.81698608398438, 0.5007919669151306
109, 2244.332763671875, 0.017988333478569984, 134.67794799804688, 0.5053775906562805
110, 2209.133056640625, 0.018480755388736725, 132.5664520263672, 0.5100301504135132
111, 2174.38720703125, 0.01897689886391163, 130.48220825195312, 0.5147450566291809
112, 2140.09228515625, 0.019476598128676414, 128.4250030517578, 0.5195185542106628
113, 2106.242431640625, 0.01997973956167698, 126.39452362060547, 0.5243462324142456
114, 2072.83447265625, 0.020486172288656235, 124.39054870605469, 0.5292243361473083
115, 2039.863525390625, 0.020995741710066795, 122.41280364990234, 0.5341488718986511
116, 2007.3253173828125, 0.02150830253958702, 120.46102142333984, 0.5391160845756531
117, 1975.2159423828125, 0.022023707628250122, 118.53498077392578, 0.5441222786903381
118, 1943.53125, 0.022541778162121773, 116.63441467285156, 0.5491636991500854
119, 1912.26611328125, 0.023062368854880333, 114.75902557373047, 0.5542370676994324
120, 1881.41748046875, 0.02358531579375267, 112.90863037109375, 0.559338390827179
121, 1850.9810791015625, 0.02411040849983692, 111.08296966552734, 0.5644646286964417
122, 1820.9517822265625, 0.02463749796152115, 109.28173828125, 0.5696122646331787
123, 1791.326904296875, 0.025166373699903488, 107.5047836303711, 0.5747777223587036
124, 1762.1015625, 0.025696851313114166, 105.75178527832031, 0.5799579620361328
125, 1733.271728515625, 0.026228701695799828, 104.02252960205078, 0.5851492881774902
126, 1704.833251953125, 0.02676171250641346, 102.31675720214844, 0.5903483033180237
127, 1676.7825927734375, 0.02729562483727932, 100.6342544555664, 0.5955517888069153
128, 1649.11572265625, 0.0278302151709795, 98.97476959228516, 0.6007559299468994
129, 1621.828369140625, 0.028365185484290123, 97.33806610107422, 0.605957567691803
130, 1594.9173583984375, 0.028900273144245148, 95.72393798828125, 0.6111527681350708
131, 1568.37744140625, 0.029435161501169205, 94.132080078125, 0.6163378357887268
132, 1542.2056884765625, 0.029969505965709686, 92.56230926513672, 0.6215089559555054
133, 1516.398681640625, 0.03050294704735279, 91.01441955566406, 0.6266617774963379
134, 1490.9512939453125, 0.03103509545326233, 89.48811340332031, 0.6317921876907349
135, 1465.8609619140625, 0.03156550973653793, 87.98321533203125, 0.6368955969810486
136, 1441.1236572265625, 0.03209373727440834, 86.49951171875, 0.6419672966003418
137, 1416.735107421875, 0.03261926770210266, 85.0367202758789, 0.6470019221305847
138, 1392.69189453125, 0.03314154967665672, 83.59465026855469, 0.6519943475723267
139, 1368.9901123046875, 0.033659979701042175, 82.17306518554688, 0.6569384336471558
140, 1345.62646484375, 0.034173913300037384, 80.77175903320312, 0.661828339099884
141, 1322.5968017578125, 0.034682631492614746, 79.39048767089844, 0.6666573882102966
142, 1299.8978271484375, 0.03518538922071457, 78.029052734375, 0.6714187264442444
143, 1277.5257568359375, 0.035681355744600296, 76.68722534179688, 0.6761051416397095
144, 1255.4774169921875, 0.03616970404982567, 75.36481475830078, 0.6807094812393188
145, 1233.7490234375, 0.03664952144026756, 74.06159210205078, 0.6852243542671204
146, 1212.336181640625, 0.03711993247270584, 72.77728271484375, 0.6896428465843201
147, 1191.2373046875, 0.037580061703920364, 71.5118179321289, 0.6939582228660583
148, 1170.4461669921875, 0.038029078394174576, 70.26480102539062, 0.6981651186943054
149, 1149.9617919921875, 0.03846628591418266, 69.03617095947266, 0.7022596597671509
150, 1129.779296875, 0.03889111429452896, 67.82565307617188, 0.706239640712738
151, 1109.89697265625, 0.03930332139134407, 66.63312530517578, 0.710105836391449
152, 1090.30908203125, 0.03970290347933769, 65.45824432373047, 0.7138621807098389
153, 1071.012939453125, 0.04009033367037773, 64.30086517333984, 0.7175165414810181
154, 1052.00634765625, 0.040466535836458206, 63.16084671020508, 0.7210811972618103
155, 1033.28466796875, 0.04083295166492462, 62.03791046142578, 0.724571704864502
156, 1014.8457641601562, 0.0411914587020874, 60.93193435668945, 0.7280080914497375
157, 996.6851196289062, 0.04154450446367264, 59.8426513671875, 0.7314110398292542
158, 978.8001708984375, 0.04189477860927582, 58.769901275634766, 0.7348043322563171
159, 961.1873168945312, 0.04224514216184616, 57.71348190307617, 0.7382117509841919
160, 943.8441162109375, 0.0425984151661396, 56.67324447631836, 0.7416534423828125
161, 926.7660522460938, 0.042957089841365814, 55.64891815185547, 0.7451441884040833
162, 909.9507446289062, 0.043323203921318054, 54.64036560058594, 0.7486977577209473
163, 893.3956298828125, 0.04369829222559929, 53.64743423461914, 0.7523266673088074
164, 877.096923828125, 0.044083122164011, 52.66989517211914, 0.7560344934463501
165, 861.0512084960938, 0.04447795823216438, 51.707550048828125, 0.759814977645874
166, 845.256103515625, 0.04488260671496391, 50.760250091552734, 0.7636613249778748
167, 829.7073974609375, 0.04529649391770363, 49.82773971557617, 0.7675677537918091
168, 814.4036254882812, 0.04571915417909622, 48.909934997558594, 0.7715275287628174
169, 799.3406982421875, 0.04615049436688423, 48.006591796875, 0.7755283713340759
170, 784.5161743164062, 0.04659109562635422, 47.11756134033203, 0.7795606255531311
171, 769.9265747070312, 0.04704179987311363, 46.242637634277344, 0.7836288809776306
172, 755.5687255859375, 0.04750355705618858, 45.38162612915039, 0.7878473997116089
173, 741.4411010742188, 0.047965582460165024, 44.53443145751953, 0.7921576499938965
174, 727.5394287109375, 0.048422716557979584, 43.70079040527344, 0.7964068055152893
175, 713.86181640625, 0.04888724535703659, 42.880592346191406, 0.8005598187446594
176, 700.404541015625, 0.049352459609508514, 42.07362365722656, 0.8046644330024719
177, 687.1652221679688, 0.049835339188575745, 41.279747009277344, 0.8089539408683777
178, 674.1409912109375, 0.0502963550388813, 40.498756408691406, 0.813158392906189
179, 661.3289184570312, 0.05076862499117851, 39.73050308227539, 0.8211433291435242
180, 648.726806640625, 0.05175698548555374, 38.975364685058594, 0.821548581123352
181, 636.3313598632812, 0.05173281580209732, 38.23161315917969, 0.8257509469985962
182, 624.1397094726562, 0.052200958132743835, 37.50058364868164, 0.8298912048339844
183, 612.1497802734375, 0.05267740413546562, 36.78166198730469, 0.8339868187904358
184, 600.3583984375, 0.053149450570344925, 36.07465362548828, 0.8380476236343384
185, 588.7635498046875, 0.0536208376288414, 35.379432678222656, 0.8421014547348022
186, 577.3616333007812, 0.05409255251288414, 34.6957893371582, 0.8461616039276123
187, 566.151123046875, 0.054558999836444855, 34.023624420166016, 0.8502073884010315
188, 555.1288452148438, 0.05502668395638466, 33.36275863647461, 0.8542134165763855
189, 544.2918090820312, 0.05548430606722832, 32.71299362182617, 0.8581501245498657
190, 533.6388549804688, 0.055937863886356354, 32.07426834106445, 0.8620112538337708
191, 523.16650390625, 0.05638818070292473, 31.446378707885742, 0.8658260107040405
192, 512.87255859375, 0.05683457478880882, 30.829187393188477, 0.869613528251648
193, 502.7538146972656, 0.057271961122751236, 30.22249984741211, 0.8733504414558411
194, 492.8090515136719, 0.057704996317625046, 29.62624740600586, 0.877008855342865
195, 483.0350341796875, 0.05814032629132271, 29.040241241455078, 0.8806060552597046
196, 473.42962646484375, 0.05858892202377319, 28.464365005493164, 0.8842966556549072
197, 463.9903869628906, 0.05898962542414665, 27.898412704467773, 0.8879284858703613
198, 454.7148132324219, 0.05940933898091316, 27.34229850769043, 0.8914508819580078
199, 445.6015319824219, 0.05982648953795433, 26.795917510986328, 0.8948620557785034
200, 436.64678955078125, 0.060228846967220306, 26.259035110473633, 0.8981648087501526
201, 427.8498840332031, 0.060615792870521545, 25.73160743713379, 0.9013683795928955
202, 419.2068176269531, 0.060994744300842285, 25.213403701782227, 0.9044956564903259
203, 410.7168884277344, 0.06137179955840111, 24.704383850097656, 0.9075713157653809
204, 402.3774719238281, 0.061734866350889206, 24.204383850097656, 0.9105916619300842
205, 394.1856994628906, 0.06207964941859245, 23.71322250366211, 0.9135260581970215
206, 386.1402587890625, 0.06241469457745552, 23.2308292388916, 0.9163381457328796
207, 378.23797607421875, 0.06274005025625229, 22.75701904296875, 0.9190070629119873
208, 370.4779052734375, 0.06305017322301865, 22.291723251342773, 0.9215245246887207
209, 362.8575744628906, 0.06334087252616882, 21.834794998168945, 0.9238848686218262
210, 355.37451171875, 0.0636092945933342, 21.386079788208008, 0.9260777235031128
211, 348.02691650390625, 0.06385508924722672, 20.94546890258789, 0.9280889630317688
212, 340.81298828125, 0.06407724320888519, 20.512855529785156, 0.9299035668373108
213, 333.7303466796875, 0.06427300721406937, 20.08809471130371, 0.9315021634101868
214, 326.7772216796875, 0.06443864852190018, 19.671070098876953, 0.9328573346138
215, 319.9516296386719, 0.0645696371793747, 19.261667251586914, 0.9339304566383362
216, 313.2515563964844, 0.06466159224510193, 18.85975456237793, 0.9346756935119629
217, 306.6752624511719, 0.06470971554517746, 18.465225219726562, 0.9350440502166748
218, 300.2205505371094, 0.06470729410648346, 18.077939987182617, 0.9349871277809143
219, 293.8857727050781, 0.06464793533086777, 17.69779396057129, 0.934461236000061
220, 287.6687316894531, 0.06452679634094238, 17.32465171813965, 0.9334259629249573
221, 281.568115234375, 0.06433767080307007, 16.958423614501953, 0.9318367838859558
222, 275.58172607421875, 0.06407102942466736, 16.598974227905273, 0.9296344518661499
223, 269.7077941894531, 0.06372081488370895, 16.246187210083008, 0.9267545938491821
224, 263.9447326660156, 0.06328342109918594, 15.8999662399292, 0.9231449961662292
225, 258.2907409667969, 0.0627521201968193, 15.560195922851562, 0.9188005328178406
226, 252.7438201904297, 0.062127623707056046, 15.226757049560547, 0.9137759208679199
227, 247.3026885986328, 0.061416007578372955, 14.899576187133789, 0.9081317186355591
228, 241.96563720703125, 0.06062346696853638, 14.578560829162598, 0.90194171667099
229, 236.72998046875, 0.059768594801425934, 14.263566970825195, 0.8953762650489807
230, 231.59548950195312, 0.05887637287378311, 13.954605102539062, 0.8885700106620789
231, 226.55953979492188, 0.05797365680336952, 13.651545524597168, 0.881996214389801
232, 221.6212158203125, 0.05710349231958389, 13.354375839233398, 0.8751100897789001
233, 216.7783966064453, 0.05617903172969818, 13.062882423400879, 0.8691263794898987
234, 212.02952575683594, 0.05541752278804779, 12.777188301086426, 0.8627999424934387
235, 207.37344360351562, 0.054653726518154144, 12.497060775756836, 0.8585692048072815
236, 202.8081817626953, 0.05418742448091507, 12.222678184509277, 0.8516254425048828
237, 198.33261108398438, 0.05319833755493164, 11.953155517578125, 0.8462567329406738
238, 193.9452362060547, 0.052496619522571564, 11.689210891723633, 0.8987104892730713
239, 189.64390563964844, 0.05907681584358215, 11.437711715698242, 0.8358794450759888
240, 185.42800903320312, 0.05132712423801422, 11.177006721496582, 0.8299834728240967
241, 181.2958526611328, 0.05068765580654144, 10.928439140319824, 0.8295741677284241
242, 177.24581909179688, 0.05054984986782074, 10.685297966003418, 0.873637318611145
243, 173.27647399902344, 0.05577022582292557, 10.45235824584961, 0.811405599117279
244, 169.38682556152344, 0.04832570627331734, 10.21153450012207, 0.857897162437439
245, 165.5751190185547, 0.05424166098237038, 9.988749504089355, 0.7937453389167786
246, 161.84036254882812, 0.047401413321495056, 9.75782299041748, 0.7840497493743896
247, 158.18101501464844, 0.047419413924217224, 9.538280487060547, 0.7731292247772217
248, 154.5955810546875, 0.047053124755620956, 9.32278823852539, 0.7613845467567444
249, 151.08331298828125, 0.046202387660741806, 9.111201286315918, 0.753351628780365
250, 147.64199829101562, 0.045810602605342865, 8.904330253601074, 0.7386456727981567
251, 144.27130126953125, 0.044571537524461746, 8.700849533081055, 0.7283886671066284
252, 140.969970703125, 0.04380657151341438, 8.502004623413086, 0.7188098430633545
253, 137.73583984375, 0.042763374745845795, 8.306914329528809, 0.7519134283065796
254, 134.56881713867188, 0.04602205008268356, 8.12015151977539, 0.7043951749801636
255, 131.46713256835938, 0.040841445326805115, 7.928869247436523, 0.7084483504295349
256, 128.42945861816406, 0.0413190983235836, 7.747086048126221, 0.6993280053138733
257, 125.45513916015625, 0.041324082762002945, 7.568632125854492, 0.6970201730728149
258, 122.5428695678711, 0.04254056140780449, 7.39511251449585, 0.6957660913467407
259, 119.691162109375, 0.04370230808854103, 7.2251715660095215, 0.6953133940696716
260, 116.89959716796875, 0.044402968138456345, 7.05837869644165, 0.6964775323867798
261, 114.1664047241211, 0.0447402261197567, 6.894724369049072, 0.6962911486625671
262, 111.49114990234375, 0.044492948800325394, 6.733961582183838, 0.6949278712272644
263, 108.87229919433594, 0.043896231800317764, 6.576233863830566, 0.6946054697036743
264, 106.30895233154297, 0.043009884655475616, 6.421546936035156, 0.6959592700004578
265, 103.80007934570312, 0.0421016626060009, 6.270106315612793, 0.7390607595443726
266, 101.3448257446289, 0.045511048287153244, 6.1262006759643555, 0.6951501965522766
267, 98.94232940673828, 0.04060408100485802, 5.97714376449585, 0.6956608295440674
268, 96.59114074707031, 0.04040905833244324, 5.835877418518066, 0.6968939304351807
269, 94.2903060913086, 0.04005489498376846, 5.697473049163818, 0.7562387585639954
270, 92.0394515991211, 0.04600997269153595, 5.5683770179748535, 0.7562549114227295
271, 89.83719635009766, 0.045802630484104156, 5.436034202575684, 0.7578625679016113
272, 87.68246459960938, 0.045752473175525665, 5.306700229644775, 0.7584628462791443
273, 85.57506561279297, 0.04532557725906372, 5.1798295974731445, 0.758147120475769
274, 83.51337432861328, 0.04459339752793312, 5.055395603179932, 0.7576114535331726
275, 81.4970703125, 0.0438585989177227, 4.933682441711426, 0.7550550103187561
276, 79.52485656738281, 0.04304685443639755, 4.81453800201416, 0.8005722761154175
277, 77.59575653076172, 0.04779655113816261, 4.703542232513428, 0.7440725564956665
278, 75.70972442626953, 0.04258767515420914, 4.585171222686768, 0.7394042611122131
279, 73.86512756347656, 0.04311951994895935, 4.475027084350586, 0.7346373796463013
280, 72.061279296875, 0.04295796528458595, 4.366634368896484, 0.7505708932876587
281, 70.29776763916016, 0.04505220055580139, 4.262917995452881, 0.7428600788116455
282, 68.57353973388672, 0.044332027435302734, 4.1587443351745605, 0.7361182570457458
283, 66.8876953125, 0.0442916564643383, 4.057553291320801, 0.7322021722793579
284, 65.23970794677734, 0.044587600976228714, 3.958970069885254, 0.728565514087677
285, 63.62895584106445, 0.04441522806882858, 3.862152576446533, 0.7263434529304504
286, 62.054325103759766, 0.04396233335137367, 3.767221689224243, 0.7249309420585632
287, 60.515323638916016, 0.04356828331947327, 3.674487590789795, 0.718242883682251
288, 59.01100158691406, 0.04293321073055267, 3.5835931301116943, 0.7196229696273804
289, 57.5408935546875, 0.0432644821703434, 3.495718002319336, 0.7132520079612732
290, 56.10441207885742, 0.042499326169490814, 3.408763885498047, 0.7094888091087341
291, 54.70042037963867, 0.041812196373939514, 3.3238372802734375, 0.7089350819587708
292, 53.32881546020508, 0.04140815883874893, 3.2411370277404785, 0.7060719728469849
293, 51.988487243652344, 0.04092266783118248, 3.160231828689575, 0.7000648975372314
294, 50.67912292480469, 0.040232058614492416, 3.080979347229004, 0.6963158845901489
295, 49.399967193603516, 0.039549652487039566, 3.0035476684570312, 0.6928811073303223
296, 48.150184631347656, 0.03865410387516022, 2.9276649951934814, 0.6919277906417847
297, 46.929481506347656, 0.03808356076478958, 2.8538522720336914, 0.6883141398429871
298, 45.737247467041016, 0.03736884146928787, 2.7816035747528076, 0.6819490790367126
299, 44.57267761230469, 0.036601752042770386, 2.7109622955322266, 0.678261935710907
300, 43.4351921081543, 0.03622607886791229, 2.6423375606536865, 0.6753653883934021
301, 42.32442092895508, 0.03579702973365784, 2.5752623081207275, 0.6734949946403503
302, 41.23979187011719, 0.03543369844555855, 2.5098211765289307, 0.6725321412086487
303, 40.18046188354492, 0.03532969951629639, 2.446157455444336, 0.6708232164382935
304, 39.146278381347656, 0.035301294177770615, 2.384077787399292, 0.6729505062103271
305, 38.136505126953125, 0.03565562143921852, 2.3238461017608643, 0.6726352572441101
306, 37.150901794433594, 0.03578268364071846, 2.264836549758911, 0.6664896011352539
307, 36.188385009765625, 0.03530063107609749, 2.206603765487671, 0.6635855436325073
308, 35.24910354614258, 0.035026054829359055, 2.1499722003936768, 0.6623791456222534
309, 34.332096099853516, 0.034806523472070694, 2.0947322845458984, 0.6629342436790466
310, 33.4371452331543, 0.034681547433137894, 2.040910243988037, 0.6659932732582092
311, 32.563499450683594, 0.03484608978033066, 1.9886560440063477, 0.6611650586128235
312, 31.71104621887207, 0.034552592784166336, 1.9372153282165527, 0.6609659790992737
313, 30.879053115844727, 0.03466649353504181, 1.8874096870422363, 0.6610658764839172
314, 30.06723976135254, 0.03456274792551994, 1.838597059249878, 0.6610997915267944
315, 29.274991989135742, 0.0342123843729496, 1.7907118797302246, 0.6616920232772827
316, 28.502117156982422, 0.03382772207260132, 1.7439546585083008, 0.6665450930595398
317, 27.74818229675293, 0.03394068032503128, 1.698831558227539, 0.6598473787307739
318, 27.012441635131836, 0.0334186777472496, 1.6541651487350464, 0.6594304442405701
319, 26.294958114624023, 0.03340188413858414, 1.6110992431640625, 0.6591478586196899
320, 25.594928741455078, 0.03313373029232025, 1.5688294172286987, 0.6592891812324524
321, 24.912111282348633, 0.03276703134179115, 1.5274937152862549, 0.6602705121040344
322, 24.246187210083008, 0.03253766521811485, 1.4873088598251343, 0.6599212884902954
323, 23.596771240234375, 0.0323188416659832, 1.4481251239776611, 0.6592218279838562
324, 22.963409423828125, 0.0321660153567791, 1.4099705219268799, 0.657431423664093
325, 22.345802307128906, 0.031986698508262634, 1.372734785079956, 0.654253363609314
326, 21.74351692199707, 0.03173664212226868, 1.3363475799560547, 0.6511858105659485
327, 21.156335830688477, 0.031508322805166245, 1.3008884191513062, 0.6485425233840942
328, 20.583837509155273, 0.03128756582736969, 1.2663177251815796, 0.6464096307754517
329, 20.025680541992188, 0.031076820567250252, 1.2326176166534424, 0.6454107761383057
330, 19.481523513793945, 0.03096148744225502, 1.1998529434204102, 0.6440845727920532
331, 18.95110511779785, 0.03084593079984188, 1.1679121255874634, 0.637767493724823
332, 18.434101104736328, 0.03035622090101242, 1.1364022493362427, 0.631195604801178
333, 17.930191040039062, 0.029874898493289948, 1.1056863069534302, 0.6250395178794861
334, 17.43906021118164, 0.02942552976310253, 1.075769066810608, 0.6183297038078308
335, 16.960407257080078, 0.028902972117066383, 1.04652738571167, 0.6103687286376953
336, 16.493989944458008, 0.028256379067897797, 1.0178958177566528, 0.6011028289794922
337, 16.039453506469727, 0.02749374881386757, 0.9898609519004822, 0.591071367263794
338, 15.596570014953613, 0.026670055463910103, 0.9624642133712769, 0.5809255838394165
339, 15.165056228637695, 0.02586262859404087, 0.9357659816741943, 0.5712594389915466
340, 14.744634628295898, 0.025145109742879868, 0.9098231792449951, 0.562334418296814
341, 14.33503246307373, 0.02454223670065403, 0.8846441507339478, 0.5540990233421326
342, 13.936041831970215, 0.024042068049311638, 0.8602045774459839, 0.5466489195823669
343, 13.547344207763672, 0.023653190582990646, 0.8364938497543335, 0.5403355956077576
344, 13.168739318847656, 0.023384662345051765, 0.8135090470314026, 0.535345733165741
345, 12.799975395202637, 0.0231948122382164, 0.7911933064460754, 0.5315490365028381
346, 12.440808296203613, 0.02302790991961956, 0.7694763541221619, 0.5288048386573792
347, 12.091102600097656, 0.022879403084516525, 0.7483455538749695, 0.5269678831100464
