-3.050721436738967896e-02
-2.972840517759323120e-02
-2.891625463962554932e-02
-2.806932479143142700e-02
-2.718580514192581177e-02
-2.626413851976394653e-02
-2.530276030302047729e-02
-2.429970353841781616e-02
-2.325330674648284912e-02
-2.216164767742156982e-02
-2.102292329072952271e-02
-1.983531564474105835e-02
-1.859682053327560425e-02
-1.730571687221527100e-02
-1.596028357744216919e-02
-1.455871015787124634e-02
-1.309934258460998535e-02
-1.158086210489273071e-02
-1.000193506479263306e-02
-8.361533284187316895e-03
-6.659157574176788330e-03
-4.894457757472991943e-03
-3.067687153816223145e-03
-1.179918646812438965e-03
7.673650979995727539e-04
2.771250903606414795e-03
4.827998578548431396e-03
6.932333111763000488e-03
9.077377617359161377e-03
1.125402748584747314e-02
1.345099508762359619e-02
1.565396040678024292e-02
1.784515380859375000e-02
2.000302076339721680e-02
2.210099995136260986e-02
2.410718053579330444e-02
2.598366141319274902e-02
2.768531814217567444e-02
2.915951609611511230e-02
3.034543991088867188e-02
3.117425739765167236e-02
3.156955167651176453e-02
3.144910931587219238e-02
3.072758391499519348e-02
2.932174876332283020e-02
2.715703099966049194e-02
2.417704463005065918e-02
2.035407349467277527e-02
1.570156216621398926e-02
1.028405129909515381e-02
4.223905503749847412e-03
-2.299211919307708740e-03
-9.056366980075836182e-03
-1.578776538372039795e-02
-2.222672849893569946e-02
-2.812508493661880493e-02
-3.327581286430358887e-02
-3.752731531858444214e-02
-4.078954458236694336e-02
-4.303079098463058472e-02
-4.426885396242141724e-02
-4.455868899822235107e-02
-4.398092627525329590e-02
-4.263021051883697510e-02
-4.060647636651992798e-02
-3.800885379314422607e-02
-3.493149578571319580e-02
-3.146112710237503052e-02
-2.767618745565414429e-02
-2.364620566368103027e-02
-1.943277567625045776e-02
-1.508957892656326294e-02
-1.066358387470245361e-02
-6.195887923240661621e-03
-1.722104847431182861e-03
2.726599574089050293e-03
7.123023271560668945e-03
1.144310086965560913e-02
1.566522568464279175e-02
1.976940780878067017e-02
2.373662963509559631e-02
2.754721790552139282e-02
3.117958456277847290e-02
3.460850566625595093e-02
3.780233114957809448e-02
4.072049260139465332e-02
4.331041127443313599e-02
4.550344869494438171e-02
4.721225425601005554e-02
4.832808673381805420e-02
4.872178286314010620e-02
4.824743419885635376e-02
4.675386101007461548e-02
4.410347342491149902e-02
4.019824042916297913e-02
3.501142561435699463e-02
2.861497551202774048e-02
2.119250595569610596e-02
1.302944868803024292e-02
4.477053880691528320e-03
-4.097752273082733154e-03
-1.236380636692047119e-02
-2.006072551012039185e-02
-2.701327949762344360e-02
-3.312729299068450928e-02
-3.837316483259201050e-02
-4.276692122220993042e-02
-4.635106772184371948e-02
-4.918045550584793091e-02
-5.131097882986068726e-02
-5.279283970594406128e-02
-5.366640537977218628e-02
-5.395969003438949585e-02
-5.368740111589431763e-02
-5.285086482763290405e-02
-5.143895000219345093e-02
-4.942946881055831909e-02
-4.679153114557266235e-02
-4.348909109830856323e-02
-3.948583453893661499e-02
